id,title,handle,url,vendor,product_type,tags,price_min,price_max,variant_count,main_image,image_count,description_text
7195102806125,"V7GSW: Glossy Silver Top, White, Pop Up Power Outlet",v7gsw-glossy-silver-top-white-pop-up-power-outlet,https://modernpower.solutions/products/v7gsw-glossy-silver-top-white-pop-up-power-outlet,Modern Power Solutions,,"80mm Hole, AU Sockets, Manual Lift, Primary, USB-A, USB-C",62.0,62.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0001-jpg-e1695101609777.webp?v=1707449541,5,"The V7GSW Pop-Up Power Point is a sleek, glossy silver retractable unit designed for kitchens and offices.

It features a stylish silver plastic top, white power outlets, two USB ports, and two Australian power sockets, offering both functionality and elegance.

For a stainless steel option, explore the V7BSSB variation, which provides a durable alternative to the glossy silver finish.

Pop-Up Power Point Features

- Glossy silver top

- White outlets

- One USB-C fast charging port

- One USB-A charging port

- Two Australia power points

When designing our homes and offices, we are faced with decisions about the smallest of details as indeed it is the trifling aspects of modern spaces that set them apart. When it comes to deciding on electrical fittings however, most people don’t look any further than the white plastic plug assuming that’s their only option.

That’s why Modern Power Solutions revolutionising the way we access power in our kitchens, offices and other spaces."
7195102740589,"V7BSSB: Black Stainless Steel, Black, Pop Up Power Outlet",v7bssb-black-stainless-steel-black-pop-up-power-outlet,https://modernpower.solutions/products/v7bssb-black-stainless-steel-black-pop-up-power-outlet,Modern Power Solutions,,"80mm Hole, AU Sockets, Manual Lift, Primary, Stainless Steel Top, USB-A, USB-C",81.0,81.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0003-e1668476162439_a89793cd-32d3-4688-a15f-228105e8c0d5.jpg?v=1707449287,5,"The V7BSSB is a sleek stainless steel pop-up power point, perfect for kitchens. Its manual sliding mechanism allows easy operation—simply press the top to release it, revealing a handle that you can pull up to access the unit fully.

The stainless steel top offers a polished finish that complements stone countertops and pairs beautifully with dark-coloured stainless steel appliances.

Equipped with two USB ports and two power outlets, the V7BSSB makes charging and powering devices effortless.

As a more straightforward option, the V7BSSB provides a minimalist alternative to advanced models, such as the motorized lifting units available at Modern Power Solutions.

Features of the Stainless Steel Pop Up Power Point

- USB-C Fast Charging Port

- USB-A Charging Port

- Two Australian Power Outlets

- Stainless Steel Top"
7195102478445,"V5WUB: Waterproof, Black, Pop Up Power Outlet",v5wub-waterproof-black-pop-up-power-outlet,https://modernpower.solutions/products/v5wub-waterproof-black-pop-up-power-outlet,Modern Power Solutions,,"80mm Hole, AU Sockets, Manual Lift, Primary, Spill-Sealed Lid, USB-A, USB-C",72.0,72.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0038-e1668476136798.jpg?v=1707448852,5,"The V5WUB Waterproof Pop-Up Power Point is a retractable power outlet with a rubber seal around its top that prevents spills when closed.

However, the V5WUB is not suitable for outdoor use and it isn’t water-sealed when raised.

This unit includes two USB charging ports and two power outlets, offering convenient access to power. A semi-circular handle flips up, allowing users to easily pull the outlet into its upright, locked position. To retract, simply push the unit back down for a sleek and tidy appearance.

Features of the V5WUB Waterproof Pop Up Power Point

- Water seal on the lid

- USB-C fast charging port

- USB-A charging port

- Two Australian power outlets"
7195052310637,V3L: Motorised Pop Up Power Socket,v3l-motorised-pop-up-power-socket-1,https://modernpower.solutions/products/v3l-motorised-pop-up-power-socket-1,Modern Power Solutions,,"65mm Hole, AU Sockets, Motorised Lift, Primary, Spill-Sealed Lid, USB-A, USB-C, Wireless Charging",227.0,227.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/V3L_UK_Model_Transparent-1.jpg?v=1707434339,11,"Introducing the V3L Motorised Electrical Outlet—an innovative power solution that rises from your bench-top at the press of a button.

In designing modern homes and offices, it’s often the smallest details that make the biggest impact. Yet, when it comes to electrical fittings, many default to basic white plastic plugs, unaware of more stylish and functional alternatives.

Modern Power Solutions is transforming how we access power in kitchens, offices, and beyond.

The Motorised Electrical Outlet features a motor lift mechanism, providing effortless access to AU power sockets. USB-A and USB-C charging ports, and a wireless charging top add further practicality. Designed for convenience and elegance, this versatile outlet is perfect for homes, kitchens, and workspaces. With its built-in electric motor, the V3L raises and lowers automatically with a simple double-press of the button on the lid.

Motorised Electrical Outlets

- Wireless Charging Top

- One USB-A Charging Port

- Two USB-C Charging Ports

- Two Australian Power Sockets"
7194891780205,V3CW: Motorised Pop Up Outlet w/USB,v3cw-motorised-pop-up-power-point-w-usb,https://modernpower.solutions/products/v3cw-motorised-pop-up-power-point-w-usb,Modern Power Solutions,,"95mm Hole, AU Sockets, Motorised Lift, Primary, Spill-Sealed Lid, USB-A, USB-C, Wireless Charging",259.0,259.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0033-1.jpg?v=1707375270,9,"The V3CW Motorised Pop Up Power Outlet brings together sleek design and cutting-edge functionality, making it perfect for kitchen countertops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up outlets.

When you press the button, the V3CW rises smoothly from your countertop, offering a modern and intuitive experience. Its motorised mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3CW is quick and hassle-free. The 1.8m cable with an Australian plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop.

Moreover, the V3CW is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the outlet remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3CW includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

Features of the Pop Up Power Outlet

- ✅  Simple touch motorised lifting & lowering

- ✅  Spill-sealed lid for kitchens IP54 rated

- ✅  Wireless charging top for mobile phone

- ✅  USB-C 15W & USB-A 15W fast charger and Apple certified

- ✅  24 months warranty, 30 day returns and free shipping

With its seamless integration of style, functionality, and safety, the V3CW Motorised Pop Up Power Outlet sets a new standard for modern kitchens."
7194891452525,V3CS: Motorised Pop Up Power Point w/USB,v3cs-motorised-pop-up-power-point-w-usb,https://modernpower.solutions/products/v3cs-motorised-pop-up-power-point-w-usb,Modern Power Solutions,,"95mm Hole, AU Sockets, Motorised Lift, Primary, Spill-Sealed Lid, USB-A, USB-C, Wireless Charging",259.0,259.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0028-1.jpg?v=1707374798,9,"The V3CS Motorised Kitchen Pop-Up Outlet brings together sleek design and cutting-edge functionality, making it perfect for kitchen countertops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up outlets.

When you press the button, the V3CS rises smoothly from your countertop, offering a modern and intuitive experience. Its motorised mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3CS is quick and hassle-free. The 1.8m cable with an Australian plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop. Simply tighten the ring to ensure stability, even when the outlet is fully extended.

Moreover, the V3CS is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the outlet remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3CS includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

With its seamless integration of style, functionality, and safety, the V3CS Motorised Kitchen Pop-Up Outlet sets a new standard for modern kitchens.

Features of the Motorised Pop Up Outlet

- ✅  Simple touch motorised lifting & lowering

- ✅  Spill-sealed lid for kitchens IP54 rated

- ✅  Wireless charging top for mobile phone

- ✅  USB-C 15W & USB-A 15W fast charger and Apple certified

- ✅  24 months warranty, 30 day returns and free shipping"
7183300821101,V7BSSB-EU: Stainless Steel Top Pop Up Power Socket,v7bssb-eu-stainless-steel-top-pop-up-power-socket,https://modernpower.solutions/products/v7bssb-eu-stainless-steel-top-pop-up-power-socket,Modern Power Solutions,,"80mm Hole, EU Sockets, Manual Lift, Primary, Stainless Steel, USB-A, USB-C",156.0,156.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/modernpower-web-v7bssb-eu-whitebackground-primary.webp?v=1741591706,3,"The V7BSSB is a sleek stainless steel european pop-up power point, perfect for kitchens. Its manual sliding mechanism allows easy operation—simply press the top to release it, revealing a handle that you can pull up to access the unit fully.

The stainless steel top offers a polished finish that complements stone countertops and pairs beautifully with dark-coloured stainless steel appliances.

Equipped with two USB ports and two power outlets, the V7BSSB makes charging and powering devices effortless.

As a more straightforward option, the V7BSSB provides a minimalist alternative to advanced models, such as the motorized lifting units available at Modern Power Solutions.

Features of the European Pop Up Power Point

- USB-C Fast Charging Port

- USB-A Charging Port

- Two EU Power Outlets

- Stainless Steel Top"
7180970721389,V3C: Motorised Pop Up Power Outlet w/USB,v3c-motorised-pop-up-power-point-w-usbhome,https://modernpower.solutions/products/v3c-motorised-pop-up-power-point-w-usbhome,Modern Power Solutions,,"95mm Hole, AU Sockets, Motorised Lift, Primary, Spill-Sealed Lid, USB-A, USB-C, Wireless Charging",259.0,259.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0023-2.jpg?v=1704946175,9,"The V3C Motorised Pop-Up Outlet brings together sleek design and cutting-edge functionality, making it perfect for kitchen countertops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up outlets.

When you press the button, the V3C rises smoothly from your countertop, offering a modern and intuitive experience. Its motorised mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3C is quick and hassle-free. The 1.8m cable with an Australian plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop. Simply tighten the ring to ensure stability, even when the outlet is fully extended.

Moreover, the V3C is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the outlet remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3C includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

With its seamless integration of style, functionality, and safety, the V3C Motorised Pop-Up Outlet sets a new standard for modern kitchens.

- One USB-C 15W Charging Outlet

- One USB-A 15W Charging Outlet

- Two Australia Power Outlets"
7180958597229,V2GSB: Glossy Silver Pop Up Power Outlet,v2gsb-glossy-silver-top-black-face-pop-up-power-outlet,https://modernpower.solutions/products/v2gsb-glossy-silver-top-black-face-pop-up-power-outlet,Modern Power Solutions,,"100mm Hole, AU Sockets, Manual Lift, Primary, USB-A, USB-C",91.0,91.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0005-jpg-e1695101433320.webp?v=1704943428,3,"The V2GSB Glossy Silver Pop-Up Power Outlet combines style and functionality. Featuring two electrical outlets, one USB-A port, and one USB-C charging port.

In modern home and office design, even the smallest details make a difference. Yet, many people settle for standard white plastic plugs, unaware of better options. Modern Power Solutions transforms how we access power, offering sleek and innovative alternatives for kitchens, offices, and more.

The Glossy Silver Pop-Up Power Outlet sits flush with the countertop for a seamless look. A light press on the lid raises it slightly—about 2cm—allowing you to lift the unit fully using the lid as a handle.

Installation is quick and secure. The unit fits into a countertop hole, and a locking ring screws tightly from underneath to hold it firmly in place.

For added convenience, you can leave smaller cables plugged in while retracting the unit. This allows devices to stay powered while maintaining a clean, tidy finish, with only the cables visible at the edges of the lid. The Glossy Silver Pop-Up Power Outlet offers a sleek and practical power solution for any kitchen countertop.

Outlets

- Two Electrical Outlets

- One USB-A Charging Outlet

- One USB-C Charging Outlet"
7180951945325,V1SC: Pop Up Power Outlet Silver,v1sc-pop-up-power-outlet-silver,https://modernpower.solutions/products/v1sc-pop-up-power-outlet-silver,Modern Power Solutions,,"90mm Hole, AU Sockets, Manual Lift, Primary, USB-A, USB-C",52.0,52.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0013-jpg-e1695101360395.webp?v=1704942011,4,"The V1SC Pop-Up Power Point is a compact, retractable unit with two electrical outlets, one USB-A charging port, and two USB-C charging ports. This port configuration was updated in 2025 and now supports up to 30W power output via USB-C, making it suitable for charging laptops and fast-charging compatible mobile phones. Please note that the product image has not yet been updated to reflect the new USB module. It still displays 2x USB-A and 1x USB-C, whereas the updated version features 1x USB-A and 2x USB-C.

Introduced in 2013 as Modern Power Solutions’ first model, the V1 range has undergone refinements while remaining one of the company’s top-selling designs. Its affordable price, durable construction, and simple retraction mechanism make it a customer favourite. The V1SC stands out for its reliability, with almost no issues, complaints, or returns reported over its 10+ year life.

Opening the Silver Pop-Up Outlet is easy—just grip the center handle through the opening and pull to raise. This manually operated unit slides smoothly on its aluminum body and locks securely in both the up and down positions. Its versatile design allows for installation in any direction, including sideways or upside-down from a top cabinet.

The V1SC comes with a 1.8m cable and plug, making installation straightforward and plug-and-play. The USB transformer is fully integrated, ensuring a clean and efficient setup.

Outlets

- 2x Power Outlets

- 1x USB-A Charging Outlets

- 2x USB-C Charging Outlets"
7180914360429,V1BC: Pop Up Power Outlet Black,v1bc-pop-up-power-outlet-black,https://modernpower.solutions/products/v1bc-pop-up-power-outlet-black,Modern Power Solutions,,"90mm Hole, AU Sockets, Manual Lift, Primary, USB-A, USB-C",52.0,52.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0017-jpg-e1695101260666-600x600.webp?v=1704934511,6,"The V1BC Pop-Up Power Point is a compact, retractable unit with two electrical outlets, one USB-A charging port, and two USB-C charging ports. This port configuration was updated in 2025 and now supports up to 30W power output via USB-C, making it suitable for charging laptops and fast-charging compatible mobile phones. Please note that the product image has not yet been updated to reflect the new USB module. It still displays 2x USB-A and 1x USB-C, whereas the updated version features 1x USB-A and 2x USB-C.

Introduced in 2013 as Modern Power Solutions’ first model, the V1 range has undergone refinements while remaining one of the company’s top-selling designs. Its affordable price, durable construction, and simple retraction mechanism make it a customer favourite. The V1BC stands out for its reliability, with almost no issues, complaints, or returns reported over its 10+ year life.

Opening the Pop-Up Power Outlet is easy—just grip the center handle through the opening and pull to raise. This manually operated unit slides smoothly on its aluminum body and locks securely in both the up and down positions. Its versatile design allows for installation in any direction, including sideways or upside-down from a top cabinet.

The V1BC comes with a 1.8m cable and plug, making installation straightforward and plug-and-play. The USB transformer is fully integrated, ensuring a clean and efficient setup.

Outlets

- 2x Power Outlets

- 1x USB-A Charging Outlet

- 2x USB-C Charging Outlets"
7169068400749,V14B: Quad-Sided Pop Up Power Socket Black,v14b-quad-sided-pop-up-power-socket-black,https://modernpower.solutions/products/v14b-quad-sided-pop-up-power-socket-black,Modern Power Solutions,,"120mm Hole, Gas-Strut Lift, Primary, RJ45, UK Sockets, USB-A, USB-C, Wireless Charging",195.0,195.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_all_0038.webp?v=1706068698,7,"Introducing the V14, a versatile Quad-Sided Pop-Up Socket that raises itself out of a table-top while also offering wireless charging functionality. It features a wide range of ports: four power outlets, one USB-A port, one USB-C charging port, two RJ45 data ports, and a Qi wireless charging top. The wireless charging top charges all compatible devices, whether the unit is raised or lowered.

With an outlet on each of its four sides, the V14 provides intuitive and accessible connectivity. When not in use, it seamlessly retracts into any benchtop, keeping your space tidy.

The V14 Quad-Sided Pop-Up Socket uses a gas-strut mechanism, similar to those found in car boots and adjustable office chairs. It sits flush when closed, and with a press, it rises automatically.

Though the V14 has the largest diameter within our range, measuring 120mm, it extends only about 90mm when fully raised.

Installation is straightforward with plug-and-play cables.

Outlets

- Four UK Power Outlets

- One USB-C Charging Outlet

- One USB-A Charging Outlet

- Two RJ45 Data Ports"
7169068236909,V3CW: White Motorised Pop Up Socket,v3cw-white-motorised-pop-up-socket,https://modernpower.solutions/products/v3cw-white-motorised-pop-up-socket,Modern Power Solutions,,"95mm Hole, Motorized Lift, Primary, Spill-Sealed Lid, UK Sockets, USB-A, USB-C, Wireless Charging",324.0,324.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_V3C_UK_0010.webp?v=1706068281,6,"The V3CW Motorised Pop Up Socket brings together sleek design and cutting-edge functionality, making it perfect for kitchen countertops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up outlets.

When you press the button, the V3CW rises smoothly from your countertop, offering a modern and intuitive experience. Its motorised mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3CW is quick and hassle-free. The 1.8m cable with a UK plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop.

Moreover, the V3CW Pop Up Socket is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the outlet remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3CW includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

Features of the Pop Up Socket

- ✅  Simple touch motorised lifting & lowering

- ✅  Spill-sealed lid for kitchens IP54 rated

- ✅  Wireless charging top for mobile phone

- ✅  USB-C 15W & USB-A 15W fast charger and Apple certified

- ✅  24 months warranty, 30 day returns and free shipping

With its seamless integration of style, functionality, and safety, the V3CW Motorised Pop Up Socket sets a new standard for modern kitchens."
7169068073069,V3CS: Silver Motorised Pop Up Socket,v3cs-silver-motorised-pop-up-socket,https://modernpower.solutions/products/v3cs-silver-motorised-pop-up-socket,Modern Power Solutions,,"95mm Hole, Motorized Lift, Primary, Spill-Sealed Lid, UK Sockets, USB-A, USB-C, Wireless Charging",324.0,324.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_V3C_UK_0006.webp?v=1706068308,6,"The V3CS Motorised Pop-Up Socket brings together sleek design and cutting-edge functionality, making it perfect for kitchen countertops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up outlets.

When you press the button, the V3CS rises smoothly from your countertop, offering a modern and intuitive experience. Its motorised mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3CS is quick and hassle-free. The 1.8m cable with a UK plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop. Simply tighten the ring to ensure stability, even when the outlet is fully extended.

Moreover, the V3CS is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the outlet remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3CS includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

With its seamless integration of style, functionality, and safety, the V3CS Motorised Pop-Up Socket sets a new standard for modern kitchens.

Features of the Motorised Pop Up Socket

- ✅  Simple touch motorised lifting & lowering

- ✅  Spill-sealed lid for kitchens IP54 rated

- ✅  Wireless charging top for mobile phone

- ✅  USB-C 15W & USB-A 15W fast charger and Apple certified

- ✅  24 months warranty, 30 day returns and free shipping"
7169067909229,V3C: Black Motorised Pop Up Socket,v3c-black-motorised-pop-up-socket,https://modernpower.solutions/products/v3c-black-motorised-pop-up-socket,Modern Power Solutions,,"95mm Hole, Motorized Lift, Primary, Spill-Sealed Lid, UK Sockets, USB-A, USB-C, Wireless Charging",324.0,324.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_V3C_UK_0002.webp?v=1706068340,7,"The V3C Motorised Pop Up Socket brings together sleek design and cutting-edge functionality, making it perfect for kitchen countertops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up sockets.

Features

- ✅  Simple touch motorised lifting & lowering

- ✅  Spill-sealed lid for kitchens IP54 rated

- ✅  Wireless charging top for mobile phone

- ✅  USB-C 15W & USB-A 15W fast charger and Apple certified

- ✅  24 months warranty, 30 day returns and free shipping

When you press the button, the V3C rises smoothly from your countertop, offering a modern and intuitive experience. Its motorised mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3C is quick and hassle-free. The 1.8m cable with a UK plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop. Simply tighten the ring to ensure stability, even when the socket is fully extended.

Moreover, the V3C is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the socket remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3C includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

With its seamless integration of style, functionality, and safety, the V3C Motorised Pop-Up Socket sets a new standard for modern kitchens."
7169067810925,V3L: Motorised Pop Up Power Socket,v3l-motorised-pop-up-power-socket,https://modernpower.solutions/products/v3l-motorised-pop-up-power-socket,Modern Power Solutions,,"65mm Hole, Motorized Lift, Primary, Spill-Sealed Lid, UK Sockets, USB-A, USB-C, Wireless Charging",324.0,324.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/V3L_UK_Model_Transparentcopy.webp?v=1708908577,13,"Introducing the V3L Motorised Power Socket —an innovative UK power solution that rises from your benchtop at the press of a button.

In designing modern homes and offices, it’s often the smallest details that make the biggest impact. Yet, when it comes to electrical fittings, many default to basic white plastic plugs, unaware of more stylish and functional alternatives.

Modern Power Solutions is transforming how we access power in kitchens, offices, and beyond.

The Motorised Power Socket features a motor lift mechanism, providing effortless access to UK power sockets. USB-A and USB-C charging ports, and a wireless charging top add further practicality. Designed for convenience and elegance, this versatile outlet is perfect for homes, kitchens, and workspaces. With its built-in electric motor, the V3L raises and lowers automatically with a simple double-press of the button on the lid.

Motorised Power Sockets

- Wireless Charging Top

- USB-C Charging Port

- Two USB-A Charging Ports

- Two UK Power Sockets"
7169057259629,V1BC: Pop Up Power Socket Black,v1bc-pop-up-power-socket-black,https://modernpower.solutions/products/v1bc-pop-up-power-socket-black,Modern Power Solutions,,"90mm Hole, Manual Lift, Primary, UK Sockets, USB-A, USB-C",33.0,33.0,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/onWhite_uk_0001_1.png?v=1705820817,4,"The V1BC Pop-Up Power Socket is a compact, retractable unit with two electrical sockets, one USB-A charging port, and two USB-C charging ports. This port configuration was updated in 2025 and now supports up to 30W power output via USB-C, making it suitable for charging laptops and fast-charging compatible mobile phones. Please note that the product image has not yet been updated to reflect the new USB module. It still displays 2x USB-A and 1x USB-C, whereas the updated version features 1x USB-A and 2x USB-C.

Introduced in 2013 as Modern Power Solutions’ first model, the V1 range has undergone refinements while remaining one of the company’s top-selling designs. Its affordable price, durable construction, and simple retraction mechanism make it a customer favourite. The V1BC stands out for its reliability, with almost no issues, complaints, or returns reported over its 10+ year life.

Opening the Pop-Up Power Socket is easy—just grip the center handle through the opening and pull to raise. This manually operated unit slides smoothly on its aluminum body and locks securely in both the up and down positions. Its versatile design allows for installation in any direction, including sideways or upside-down from a top cabinet.

The V1BC comes with a 1.8m cable and plug, making installation straightforward and plug-and-play. The USB transformer is fully integrated, ensuring a clean and efficient setup.

Outlets

- 2x Power Sockets

- 1x USB-A Charging Socket (18w max)

- 2x USB-C Charging Sockets (30w max)"
7158143746157,V3CS: Silver Motorized Pop Up Outlet with USB,v3cs-motorized-pop-up-outlet-with-usb,https://modernpower.solutions/products/v3cs-motorized-pop-up-outlet-with-usb,Modern Power Solutions,,"15 Amps, 3.75"" Hole, Motorized Lift, Primary, Spill-Sealed Lid, US Sockets, USB-A, USB-C, Wireless Charging",249.95,249.95,1,https://cdn.shopify.com/s/files/1/0564/0208/3949/files/modern-power-web-v3cs-us-motorized-kitchen-popup-outlet-main-whitebg.webp?v=1739430344,5,"The V3CS Motorized Pop Up Outlet brings together sleek design and cutting-edge functionality, making it perfect for kitchen counter-tops. Featuring a glass top, USB ports (including USB-C), a spill-sealed lid, and a wireless charging surface, it delivers everything you need in one unit. With over a decade of expertise, Modern Power Solutions continues to lead the market in pop-up outlets.

When you press the button, the V3CS rises smoothly from your countertop, offering a modern and intuitive experience. Its motorized mechanism is not only functional but also adds a stylish, high-tech touch to your kitchen.

Installing the V3CS is quick and hassle-free. The 1.8m cable with a USA plug allows for plug-and-play setup. Additionally, the underside locking ring secures the unit firmly to the benchtop. Simply tighten the ring to ensure stability, even when the outlet is fully extended.

Moreover, the V3CS Motorized Pop Up Outlet is designed to handle everyday challenges. When closed, it seals tightly, protecting against spills, dirt, and grime. This ensures the outlet remains clean and functional for years to come.

Safety is also a key feature. To prevent accidental activation, the V3C includes a built-in child lock. To operate it, hold the button for three seconds to wake the unit, then press it again to open.

The wireless charging lid adds extra convenience. Simply place your phone on the top, and the Qi-certified charger quickly powers your device. As it is Apple-certified, it delivers fast and reliable charging for iPhones, AirPods, and other Apple devices. A green animation confirms compatibility, unlike non-certified chargers, which only show a green battery icon and charge more slowly.

Features of the Motorized Pop Up Outlet

- ✅  Spill-sealed lid for kitchens IP54 rated

- ✅  Wireless charging top for mobile phone

- ✅  USB-C 15W & USB-A 15W fast charger and Apple certified

- ✅  24 months warranty, 30 day returns and free shipping

With its seamless integration of style, functionality, and safety, the V3C Motorized Pop Up Outlet sets a new standard for modern kitchens."
